step E [eV/atom] ke [eV/atom] pe [eV/atom] latparam
100 -4.1941574674704 0.0486897514071861 -4.24284721887759 2.90929549697422
200 -4.17351311412823 0.0584586343867883 -4.23197174851502 2.91537724325926
300 -4.16411967064949 0.062532018719314 -4.22665168936881 2.91805225617055
400 -4.16119527874254 0.0650165601339001 -4.22621183887644 2.91797856040858
500 -4.16129910267882 0.064682525369603 -4.22598162804842 2.91834197121657
600 -4.16122846183835 0.0647813789825132 -4.22600984082086 2.91856296166581
700 -4.16217263794623 0.0648920590597488 -4.22706469700598 2.91768820214968
800 -4.16166192982514 0.0650283426415504 -4.22669027246669 2.91900049566056
900 -4.16056218562853 0.0645387626887388 -4.22510094831727 2.91720724560232
1000 -4.16172493814703 0.0644185917373425 -4.22614352988437 2.91894336005191
1100 -4.16064698272746 0.0653588715469416 -4.2260058542744 2.91804692484106
1200 -4.16025190858549 0.0654349157500035 -4.22568682433549 2.91859223934848
1300 -4.16059656734109 0.0638229584266501 -4.22441952576774 2.91895889963666
1400 -4.15868997876061 0.0662597461393763 -4.22494972489999 2.91911398232059
1500 -4.16029758974753 0.0644282970617697 -4.2247258868093 2.91842664838945
1600 -4.16015363400401 0.065587974226194 -4.2257416082302 2.91952023305493
1700 -4.1593609197278 0.0658863122756673 -4.22524723200347 2.9177019301535
1800 -4.16173524280831 0.0642257783358794 -4.22596102114419 2.91868167719403
1900 -4.16211121518471 0.0638745902511415 -4.22598580543585 2.91809951231406
2000 -4.16183606772495 0.0639141410212418 -4.2257502087462 2.91828635975743
2100 -4.16014899590618 0.0650790073257756 -4.22522800323196 2.91891598630006
2200 -4.15987735900768 0.0652828967041371 -4.22516025571182 2.91848760862524
2300 -4.15918846210091 0.0647834758131709 -4.22397193791408 2.92017535619795
2400 -4.15864376052921 0.0653619020511386 -4.22400566258035 2.91849287565045
2500 -4.15923211512677 0.0650535760420611 -4.22428569116884 2.91968606308521
2600 -4.16154974465756 0.0642696306424361 -4.22581937529999 2.91833811894055
2700 -4.16239566969108 0.0636345207866836 -4.22603019047776 2.91828374521834
2800 -4.16347520751746 0.0626813015130031 -4.22615650903047 2.91812020751445
2900 -4.16202809825588 0.0634407515334156 -4.2254688497893 2.91865524546742
3000 -4.16124477912011 0.0645361005308665 -4.22578087965098 2.9182620480213
3100 -4.16012232612711 0.0644511651339599 -4.22457349126107 2.91923089206798
3200 -4.16124052024708 0.0642822334094639 -4.22552275365654 2.91846617681139
